المالكي يضحك علمضاحك الي مثلة اصحو يمعودين,0
لفاهه ابن الكواد,0
اههم شي العكل الوكيه تتتتف عليك منا ليوم القيامه,0
كبر حتى كبر,0
نحن شعب لايستحي,0
هذا أحد أسباب الخراب والدمار والدماء والفوضى ودخول الإرهاب إلى البلاد,0
تف عله هاي الخلقه عذرا لقساوة المفرده,0
شنو السالفة اشو المنافيقن والدجالين والحرامية لازمين سرة  على بابل...,0
منافقين باجر يجي عمار لو مقتدى ونفس الناس تطلع تهوس هما يعرفون العراقين كلش زين,0
"ولكم مو كافي 8 سنوات شنو السواه غير رجع العراق 1000 سنه غير سلم محافظات لداعش 
أنتو المعدان اذيه والله اذيه",0
ورب الكعبة نحنُ شعب لانستحي أبد,0
والله فعلا لان نركض وره المنغولي ??????,0
الله يطيح حظ كل واحد يمشي وراه,0
"ههههههه اشتغلت الدعاية الانتخابية 
لوووواكة",0
شوف الوكية يااا?? صخم الله وجهكم ????,0
زبالة تحب زبالة,0
زمانه خير وشغل ومنح للطلاب والوطنيه زينه,0
"#اللوكية_لادين_لهم
#اللوكية_دمرو_العراق
#اللوكية_بلا_شرف_وكرامة",0
الله ياخذكم  مو  دمرنه,0
خونة,0
"الله أكبر على هيج شعب يحب خناكه
ولكم شنو انتم تحجون عليه ومن يجي يصير مختار العصر بخمس دقايق
بس هم ذوله العراقيين يحبون المغمة",0
"هذا مزبلت التاريخ شسوه بلعراق داعش وصل بغداد وكربلاء وراحت خيرت شبابنا بسبب سياساته الفاشله والفاسده وغبائه للولا فتوت المرجعيه لكان الشيعه مثل الازيدين في سنجار 
بس هذا حال العراقين 
قبل صدام حسين بروح بدم نفديك 
وهسه كل اليجي علي وياك علي علي وياك علي 
كافي شعارات وملصقات للفاشلين الفاسدين",0
اللواكه لادين لها,0
عليش يحفظة ع دماء اسباكير لو ع ثلث العراق الي باعة الله ياخذة,0
اي موقربت الانتخابات طبعا يوميه يجيك زباله,0
غير قربت الانتخابات كلهم راح يضهرون ع الشاشه ويزورون الفقراء ويصيرون أنبياء بس العتب على العبيد والوكيه التعبدهم ومن يحجون والله حكومه حراميه لا مو حراميه انتم الخونه الانتخبتو الحراميه وشجعتوهم ياعبيد,0
صدك بلد النفاق والشقاق Alaa Al Taee شقق لو بيوت ????????,0
انعل ابوك يابو ايران من الخامنائي وشيل ايدك,0
ا زباله ابن الزباله الله لايوفقه,0
لوكيه,0
تفو سبب دمار العراق وتراجعنه مئات السنين .,0
خرب روحك شتعلت لشتك,0
لوكيه مسويله استقبال طيح الله حظكم وحظه,0
أينما تكونون تكون اللواكة معكم,0
كام يدور أزواج,0
كس اختك يا مالكي الكلب,0
شعب لوكي كل حل مايرهمله,0
مع كل الاسف ع اهالي بابل يستقبلون هيج نموذج فاشل وسارق وقاتل 1700من شبابنة ...........مجتمع ؟؟؟؟,0
احمد الحسناوي خوية احنة تعبانين كهرباء ماكو تعبانيين الله وكيلك,0
اشدمرنه غير اهل العكل ياهو يجي يصفكوله,0
بدت اللواكه للشعب,0
الوكيه لادين لهم كبر الهوجه الخره,0
عادي عادي يحصل اصوت لان ناس تعبانه عدنه بلحله وناس بعثيه ابسط شي حنان تناحه اخذت اصوت واخذت لاول  من منطقه لاسكندريه وهيه مامتعديه حتى على شارع العام مال سكندريه  وعلي نستاهل هاي ناس تحكمنه,0
اشتغل 56,0
طيح الله حظكم شكد لوكيه,0
الله يطيح حض الهالكي وحض الالوكيه,0
امداكم وامده المالكي,0
دعايات انتخابيه ?? وين جان استوه يلا برز روحه,0
بكت سليمة لوكية,0
اللواكة لادين لها,0
لعنه الله عليه,0
لوكية ياهو اليجي يصفكوله,0
"حرااميه وسرسريه طاحضكم يل لواكه
لو شايفه اني????",0
نعال ابن انعال,0
الله يساعد أهل الحلة المن راح ينتخبون يوميه سياسي يترجاهم ينتخبونه بس هيهات بعد  ماكو انتخابات لايفروحون نفسهم خلي منين ما اجو يرجعون اشرف لهم سياسين بوك وحرمنه,0
ثول هذا هم مصدك بروحه,0
الله وكيلك جاي يتلوك للنتخابات لا بحال زياره ناس ادبسزيه مابيهم حظ خربو البلد بهاي السوالف المفروظ الواحد ماينطيهم مجال,0
كس اختك ابو اسراء نسيت سبايكر,0
زباله ابن زباله هههههه,0
"منتطور لا والكفل زينب بعيج عقليات خره منو ناج اخت العراق غير هذوله الساسه الزبايل وهسه هم راح يفوزون ويدوسون راسكم بالقنادر مو مال احترام 

حيل بينه الي ديصير لان كوله من ادينه",0
بابل ارض الحضارات والثقافات مع الاسف,0
لا هلا ولا مرحبا واذا اهل الحله ويه هاي الشكول فماريد ابقى حلاويه????,0
فد نعال على حلكه وحلك المالكي,0
ذوله العبيد القذرين سيسحقون يوماً,0
هههههه ليش هم بيهم واحد زلمة حتى يهدد كلهم مخانثة وربك,0
والله كلهم مخانيث جماعت الهالكي,0
حيدر من النيل فارغ وجبان ولوكي معروف,0
"اني صادق رحيم عبد الحمزه عيدان الجنابي 
أحب أكلك راح انتهى زمن العبوديه وسرقتكم للشعب العراقي وأنعل ابوك لابووالمالكي دشوف هاي الجنود الي اذبحت",0
والله ذوله جراوه المالكي كوّن الكفهم وطيح حضهم وعلي اني ادورهم دواره,0
من طاح حظهم.وحظ الهالكي [[PHOTO]],0
"محد دمر العراق غيرة 
الله يلعنه للمالكي",0
حرامات تنكسون القندرة بيهم,0
اذا بيهم خير خلي ايضربون داعش ليش شردو مثل اانسوان,0
خره ابن خره انعل ابوً لابو المالكي,0
انعل ابو يابو المالكي,0
انعل أبو المالكي لأبو حزب الدعوة,0
الموت لحزب الدعوة,0
هاي سوالفهم فاشلين,0
فاسد حرامي بس الشعب....,0
حللت المصيبة على رؤوس ساكينها .,0
زباله,0
الله يلعنه دنيا واخره,0
مجرم حرب,0
طبعا اهل الحله شكد منافقين ولوكيه وهذا ابو سيلفي شارك حلكه من الفرحه صخونه لتصخنك,0
"حيل اللوكية طاحظكم وحظ الي لفاكم ببابل معدان وزبايل هوة منو المحافظ مدلول وعدك الحساب لمة مال عفطية 
#جماعة_الهوش_عيني_ع_المتراكم_اطبكولي????",0
بسببة دخل داعش الئ ارض العراق ومعارف شلون يصرف لمن احتل نص العراق وهو لاحول ولاقوة الة,0
شعب ميحب اله خناكه سبحان الله ونكول صوج الحكومات العيب بينه,0
دعاية انتخابية من شخص مفلس وتافه,0
لوكيه لن تنتهي أبوكم لأبو حت للمالكي,0
اعصابك حبيبي ??,0
لوكيه,0
لوكيه,0
تحيه للخائن السلم الموصل,0
مفرؤض بنعال ينطرد لئن شباب الحله راحو من وراه,0
هالايام الحرامية بالحلة شكوو؟,0
اكبر منافقين ولي ينتخبه ابن زنا ??,0
من كبور مو كافي بوك ولكم استحووو الله يسود وجوهكم,0
ماطيحو حظنه غير ذوله الوكيه غمان ومدمغين وياهو اليجي (علي وياك علي),0
"ربطت ،،،اين ماتكون الزباله تكون انته",0
شعب لوكي مترهمله جاره ابد,0
انعل ابوكم يابو المالكي وهذا اني والبي زود خلي يهدد من جماعت ابو سريوة ال اخلي كتلته بالنعل مظارطه,0
شعب منافق,0
لا هله ولا مرحبه بالخنازير,0
الي خرب العراق مو المالكي و لا علاوي ولا صدام الي خرب العراق و طيح حظة هذه الشلة مال الوكية الي يبوسون القنادر المسؤول حتى يشمرلة عظمة مثل الكلب اعزكم الله,0
همه ذوله طيحو حظنه يمشون وره الكذاب,0
ضلو مثل العبيد .طيح الله حظ هيج شعب متصير چاره,0
بدت رحمة الله وراح تجي الانتخابات وراح تطلع اللوكيه أخوات الكحبه,0
شوف الوكية ملتمة علية شعب فيطي,0
شبيه الكبور,0
شعب لوكي متصيرله جاره ابد ??????,0
"ههههه اجتي الانتخابات 
شعب لوكي",0
??لوكيه??,0
شعب جاهل,0
لواكه طيح الله حظكم,0
هو هذا حال العراقيين   اصبح مقسم الى الاحزاب..,0
شلع قلع كلكم حراميه,0
طاحظنه وطاحظ حلتنه,0
انعل ابوكم لابو المالكي خل يجي واحد يهددني لاوكله انعال,0
لوكي إنتخابات,0
لك. يامالكي مونجتنه نيج وبعدك متعوفنه شوكت الله ياخذ روحك,0
حبيبي اليوم المالكي وباجر عمار ورآه مقتدى ورآه ورآه وقبله أياد علاوي كلهم حراميه ليش انتو تفرقون كلهم حراميه وباكو وضحكو على الشعب الفاشل,0
"عجبا يصفقون من قتل شبابنا في سبايكر وسلم الموصل لداعش
!!!!!!",0
مبينين معدان من شكولاتهم العالمي لا يمثلني,0
خرة بالمالكي واللي يحب المالكي لابو صادق مدلول,0
الله يطيح حظ كل مخنث يصفك لقتلة الشعب,0
شنو انجازاته??ول?ش??کل??ها??اللواكه???ا اهل??اللواكه??لوك?ه?????مالکم?? چارا??? [[PHOTO]],0
الى جهنم,0
والله مع اسف ع هاي العكل كل اعكال شكبره ويهوسله مثل جهال يضحك عليهم العراق ما يصير براسه خظ من ورا هاي تافهين,0
لأهله ولامرحبا,0
الكواويد هواية ولواكة هواية يعني عادي هاي الطلطة تشوفها,0
الله ايطيح حظ عگلكم يالوگيه,0
اطيور ع شكالها تقع,0
والله انعل ابو لابو اليحبه هالجايف ابن الجايف,0
لوكيه جماعة العشائرنواحي واقضية بابل وليس اهل الحله هذوله,0
شعب جبان ولوكي,0
"لا أهلا ولا سهلا 
بسببك يافاسد لحد الان ما لكينه ولدنا بسبايكر بسبب تشكيلك فرقة عسكرية بالناصرية في أيام الانتخابات ثم نقلتها الى سبايكر
وهي لم تسلح",0
لا عجب انهم المعدان يا ساده,0
اخ من اللوكيه,0
ماكو هيج شعب لوكي وملطلط حشى الزين,0
الزياله اليوم امنوره.. تفو عليك يا عديم الشرف..,0
عار على اهل بابل والله,0
"شعب لا يستحق الحياة
لانه شعب منافق وجاهل..",0
شعب ماينظف وشكرا,0
شعب منافق وحقير,0
صخونه,0
شعب جبان ولوكي,0
"بكل محافظه تلكه ناس زباله حشه السامع 
الحمدالله زبالة الحله بينت 
واكيد الناس الشرفاء ماستقبلوا  هذا المجرم 
تحية لكل حلاوي مايستقبل  هاي النماذج التعبانه الي دمرت العراق أكثر من صدام حسين",0
"والله هيج اشكال تستحق تنضرب بالقندرة 
بس من الشعب هيجي يسوي استقبال ابابل وبغير محافظة يذبح ذبايح 
بهيج حاله الشعب مستحق ينضرب بالنعال طاحظ الشعب العراقي اللوگي 
حشاااا الزينين والاخيار منهم",0
"هو من دمر العراق غير الهالكي 
أن شاءالله بالمرصاد على كل ظالم 
حسبي الله ونعم الوكيل على كل الظالمين",0
لواكة كبر,0
"لا تسأل الطغاة لماذا طغوا
بل اسأل العبيد لماذا ركعوا

للأمام علي ( ع )",0
عارات كلهم,0
شوكت يصحو هذا الشعب مع الاسف اهل الحله يستقبلون الي شرب دما ابنائهم,0
محافظه جبانه,0
لا اهلا ولا سهلا بيه,0
"لا تسال الطغاة لماذا طغوو
بل اسال العبيد لماذا ركعو 
واقع حال العراق",0
حازم سهر فراس طالب عدنه هيج شعب وتريد يصير براسنه خير,0
"والله ياخوية هيج شعب يستاهل كلشي ايصير بي...
ايطبه مرض",0
والله حرام نعيش,0
لااحد يمثلنا الكل يمثلون علينا ... الى العشائر والشيوخ وباقي المرتزقة خلو عدكم ضمير وكافي لواكة مو خرب العراق وراحت الشباب كلة بسبب لواكتكم صعدتو وين ماكو دايح للحكم ... والي ينطي صوتة بلواكة بكل سهولة ينطي عرضة,0
طاحظ العراق,0
شغله وبيهه عربان اغسل ايدك,0
"ان الذين اراهم في الصور الان ماهم الى بأشباه الرجال 
عار لكم ايها المنافقون والله لاتمثلون الحله لكن تمثلون انفسكوم ونفسياتكم الحقيره الدنيئه 
اشباااااااااااااه الرجال
بس عيب على هل عكل والله مصخوه 
عود انتو الاكبار 
بس اكلهم شغله عكالكم مال بيت مو مال دواوين 
وحط جو البيت الف خط",0
الله يطيح حظ الهالكي وحظ اليحبه,0
خرة بيك اشكد اتريد اتبوك بعد ياكواد,0
ضلو يقشمرون عليكم بزيارات نازاره العام اول العام ليش من قربت الانتخابات اياد علاوي اجه والمالكي وبعد الحبل ع الجرار وهم روحو انتخبو ماوصيكم,0
ههههههه مهزله متصيرلكم جاره,0
"شعب لوكي اي واحد يجي يصفكلة

????????",0
شون راح نغير اذا عدنه هيج شعب,0
كاموا ايدودون لانه قربت الانتخابات الله لايوفقهم,0
انعل أبوكم يابو المالكي لوكيه اولاد اللوكيه لك دمر العراق الاف الشهداء خزينة العراق خمطه شلع قلع ابن النعال,0
"لماذا العراق وصل الى هاذه المرحله من الدمار ليس السبب في السياسيين الذين يحكمون البلد
لكن السبب هو بعض او جماعه من الشعب العراقي الذين يلقبون (بلوكيه)علمود جم دينار يبيع شرفه وصوته ولا يعرف مصيره بعد انتخاب الشخص الفاشل.",0
"#زبايل_من_محافظه_بابل 
طبعا المعامره يهددون مو شبعو من ورا 
مع احترامي للاصدقائي المعامره الاوادم فقط",0
للاسف شعب يصنع الطواغيت,0
بالتأكيد قربت الانتخابت يستجدون الاصوات من الناس الغشمة,0
ويكلك العراق يصير براسة خير,0
كلب والمستقبلين كلاب,0
خوش قندرة,0
تف عليك يانذل,0
"كواويد
هية هاي الكلمة المناسبة",0
فرخ من الفروخ الي بالعراق,0
طاح حظكم لوكيه حيل بيكم بعدالله شيسوي بينا من وراكم,0
الله ينتقم منة هل سافل,0
نعلعله دين اللوكية والله شعب يحب خناكه ونفسهم الي استقبلوا تلكاهم بلبيجات يحجون ع المرجعية ويكولون هي جبرتنه ع الانتخابات وجبرتنه ع ذوله الحثاله بينما أكثر من نصف الشعب منافق دجال,0
كلهم زبايل,0
اي ادري منو اجه للحله الله هو المالكي خبصتونه بيه يعني انتم متعرفوها من تقرب الانتخابات تبدا رحمه الله شبيكم يعني نبقه احنه هيج ياهو اليجي انصفكله مو حضنه طاح من ورى هاي النماذج شبيكم اصحو شويه والله عيب عليكم نبقه ياهو اليجي نتلوكله شعب عاش على ياهو اليجي اصيحله علي وياك علي وياك ليش اجيبون اسم علي على هيج نماذج فاسده والله حرام عليكم علي ابن ابي طالب عليه السلام يقف مع الحق وليس الباطل كافي مو لعبتو انفسنا انعل ابوكم لابو حتى الفيس,0
فاسد وحرامي هو من اوصل هذا البلد لى دمار وخراب,0
طاحظ هالصلعه دمر العراق من الشمال للجنوب حاقد ساقط الله ينتقم منة انعل ابو لابو اليحبة,0
اشغتلت رحمت الله وكام يفتر نشتم ريحت التخابات ??????,0
عجيب العتب على شعب الحله ليش يرحب بالفاسدين يعني حتى المرجعيه ماراضيه عنهم ادري انتم المن تابعين !!!,0
"لا اهلا"" ولا سهلا""",0
العراقين ليش يقولون احنا السياسين سرقوا ونهبوا وبعد ماننتخب ذوله حراميه شنو الفرق بينكم وبين صدام انتم قبل في النظام السابق ليش هم سوتو هوسات على صدام ولواكه وتصفيق وبعدين شنو الي صار هو هذا حال العراقين قتل وسلب وفساد يااخوان كله منين من وراء اللواكه اهلا بيك هلا هيه هاي الحقيقه الايام تعيد ماضيها أيام المختار الثقفي عندما ثار على قتله الإمام الحسين عليه السلام لأخذ الثأر من يزيد ومعاويه وعمر بن سعد عليهم لعنه الله فماذا فعلوا اهل العراق وأهل الكوفه قالوا نحن معك ونحن نقاتل الخونه وكما رأيناه الوضع في القصه الكامله المختار رضوان الله عليه عندما تركه وحيدا فريدا مختصر هولاء اللذين يتكلمون وجهين هولاء جماعه وأنصار يزيد ومعاويه وعمر بن سعد والشمر لله يلعنهم وعلى نار جهنم والله عيب على الناس ليش شنو ذنب هولاء الشهداء الذين يسقطون كل يوم وتركوا خلفهم اليتامى والأرامل وثكل الأمهات والآباء كله من وراء السياسين وهسه جاين يزورون المحافظات واللطيفه أبناء بابل يرحبون ليش هيج جاوين راحو شهداء اسبايكر وين راح دمهم ليش هيج يامحافظه بابل والله عيب عليكم استحوا والله عيب للوكيه الدجاجه البيضاء,0
حرام انتو فالحين بهاي السوالف يا هوه اليجي تهوسوله نستاهل كل ليصير بينه,0
منورين اللوكية ????,0
هذا النكره,0
ابت العيوره المالكي كربت الانتخابات بعد لو يجي للناصريه اله ميت نعال عل وجهه مثل ماسواها منتظر الزيدي وركعه بالحذاء,0
والله احرك ابو المالكي لابو الجابة لابو الي ينتخبه لابو اليحبه اليستفاديناه منه شنو فاد ربعه ودمر الشعب بالبلاش وكلمن يحبه هو عميل  ومستفاد منه وكواد,0
شعب جاهل,0
مع الاسف على كل حلاوي استقبل يزيد العصر,0
خربانه بالعراق العظيم,0
"هههه جمهورة.. يعني مو جمهور  العراق ولا والوطن
ولا الحضارة.. 
عبيد ..مرتزقة ..صناع الطغاة….. 
من احب. قوما حشر معهم…",0
انعل ابو المالكي لابو العبادي لابو كل لوووووووكي لابو كل السياسيين,0
شعب نصهم لوكيه,0
الله يحشركم ويا المالكي الحرامي,0
الى متى نبقة هجي احنا والله مهزلة يال يجي نصفكله,0
"الشعب يصنع الطغاة 
وهؤلاء اتباعه المتخلفين ثقافيآ ووطنيآ كيف يمجدون له 
لقد فشلت ولن تعود يامالكي",0
نفس سياسة صدام شنو الفرق,0
"ههههه!!

همه ذوله جماعه #تاج_راسك

طيحوا حظ البلد 

يهوسون للرايح وللجاي ????????",0
"لالااهل الحله ليش هيج وسفه ولله
لازم تتلكوه ب النعل",0
"خايب انعال ما تحصل ب الإنتخابات ، نوري سبايكر لو نسيتوو يا شعب، بس مال لواكه وضحك ع ذغون عوائل شهداء الحشد القوات الأمنية "" شعب الله مطيح حظه كفيلكم الرضا",0
شعب محتاج غسيل دماغ ...,0
قبل لا تهوسون لكل سياسي وانتم بالشارع شوفوا صور الشهداء التي لا تعد ولا تحصى وترحمولهم وتخيلوا  اهلهم من بعدهم شنو و عيشتهم شنو وشوفوا السياسي وعيشته فأطلوا من العراق انتم والسياسيين حتى نرتاح منكم  يا خونة,0
? سنوات قتل سلب نهب اغتيالات تهجير تفجير شتريد من عدنه ابن الكحبه عوفنه . تفو على اللي ينتخبك سفله,0
ههههه قربت الانتخابات,0
زباله ع صاحبه,0
هلهوله للشعب الخايس والنايم,0
هلهوله للشعب الخايس والنايم,0
هلهوله للشعب الخايس والنايم,0
 خل يحلم اذا ننتخبه هو والوجوه المتكرره وكلهم فاسدين وحراميه شنو ماشبعتو بوك,0
اشتغلت اللواكه,0
الحمد لله الحلة راح تغرك بالزبايل بسبب انتخاب هاي الزبايل ها لوكية بعدكم اصيحون علي وياك علي ننتخب ياهو الجان??????,0
طاحضه وحض ابوه,0
إلى عشاق الصنم هههههههه [[PHOTO]],0
هو الشعب مبي حظ ويستاهل هيج شخص فاسد يحكمه فلا تندبون حظكم باجر وتكولون ليش هيج ديصير بينا فقر وجهل وارهاب وامراض وسوء خدمات من ايدكم الله يزيدكم,0
شعب لوكي,0
والله شعب لوكي شلون كاتلين نفسهم ع واحد فاسد ومجرم دمر البلد رجعنه قرن نسيتو الاحد الدامي والاثنين الدامي الاربعاء  الدامي,0
ويكلك ليش ميصير براسنه خير اذا احنه الباكنه وقتلنه نصفكله   شعب يموت ع فلس ??,0
اياد علاوي قبله اجه نحن نحيي اياد ونعوف المالكي ههههه شكد شفت لواكة يصفكون لهذا ولذاك وكبر طمهم ثنينهم هي مبيوعة من زماااااان متشوف ما تصيرلنه چارة,0
"لقد جائت الانتخابات 
وبدأ العقول الحيوانية تروج للحيوانات السارقة والمتوحشة في التهام خيرات هذا البلد",0
لوكيه لوكيه لوكيه تف. ???????? عليكم ولكم دم الشهداء كلها بركبته و?محافضات بركبته .. ما خلا فتنه بين شيعي وسنس ما طلعها دم المتظاهرين بركبته…  بس تبقون عوالق عليشين ع فضلات هالكلب هذا,0
مع الاسف المفروض اهالي بابل مايرحبون بي بس العالم كلمن حاير بضيمة هم وصلو الشعب الهاي المرحلة تفجيرات وجوع وسلب ونهب وفساد حتة الساحة تفرغلهم شباب سبايكر نسيتوهم,0
زباله,0
الله يطيحظكم وحظه مو هو دمر البلد,0
"عمي خلي يولون لخاطر الكعبه 
لتنتخبوهم .... غيروا هاي الوجوه كافي",0
دماء سبايكر راح تظل تلاحقك ويجي يوم نحاكمك مثل جرذ العوجة,0
لوكيه حركتو العراق يا معدان,0
اي موكافي نفاق هذا باع العراق,0
الشعب مال قنادر ويحب العبوديه وجماعت المالكي بلقندره عله روسكم,0
نفس ما جانو يتلكون صدام ويقدموله ورد للعلم هاي الناس مصلحجيه وانت هم مصلحجي ابو اسوووو,0
والله مع الاسف الشعوب تصنع الطغاة والشعب العراقي اول الشعوب الله لا جابه مو سوه الحلة دبي ههههه نجازاته فساد مالي سرقات,0
لويجي الحمزه ماترهملكم جاره تنتخبون ناس مثل المالكي الكلب ابن الكلب,0
باوع اللوكيةً احمد سانشيز,0
اني عجبني ابو القاط الجوزي لوكي من كل ضمير يعني مو حيله شي والله يالله,0
خائن,0
هنيئا ً لمن لا يتعض !!!,0
"وبدأت القذاره بالخروج من المناهيل المخصصه لها (الخضراء) وبدأت لوكيه مختار الظهر بالظهور والتهلهل و(علي وياك علي) 
قال الامام علي عليه السلام (افً من شعب العراق شعب النفاق والشقاق ) وهذا القول للامام علي عليه السلام لم يأتي من فرااااااغ",0
خيولي الزباله,0
بعد اخوك من جنت رئيس دورتين ظيعت نص العراق خاف تبيع العراق بلدورة الثالثة,0
اجت الانتخابات وراح تشوفوهم كلهم وهم راح ينتخبوهم الزواج,0
فيطي,0
شكو ليش هاي اللواكه عمي الخلل مو بي صوج هاي الزواج الي صفك وراء واحد عار وجبان دمر بلد والله احنه الي نصنع الطاغيه ونخلي يركب ع اكتافنه,0
لوكيه,0
حي الله اللواكة.,0
يا ربي خلصنا من ذوله وخلص العراق منهم,0
الله يطيح حضة وحض كل لوكي,0
"يجي يوم يتعلك من اذانة
مثل الجريذي
اما ابو حلا بس رجولتة تسوة المالكي
والشلة الساقطة الكاعدة بالخضراء",0
من دنعل ابوك لأبو حتى الي ينتخبك ياكواد ومجرم العصر,0
الشعب من يصنع الطغاة,0
لله في خلقه شؤون ان شاء الله نخلص من هل شكول القذرة,0
البزون يحب خناكه,0
"الشعب كلب ابن كلب يصفكون للرايح والجاي 
للبعض مو الكل .",0
نوري سبايكر لعن الله عليك,0
خرب يومكم جهله جهله,0
شعب لوكي,0
"اعلان لكل العالم مستعدون لصناعة الطغاة والجبابرة وبأيدي عراقيه 100‎%‎
ولدنيا نماذج كثيره
من هالزمال حمل جمال",0
اشتغلت الواكه,0
نفس الطركه ونفس الركاع  الراح ينتخبه من جديد,0
"تعرفون بأنه الشعب العراقي شعب لوكي
وماتصيرله چارة
وبيده يصنع الطغاة
وبالتالي احنا ندفع الثمن",0
خرب دينكم اللوكيه,0
همه اللوكيه لو عدهم دين جا ما صارو لوكيه ...خرب دينهم,0
"دينهم دنانيرهم 

الله يحركهم ويحرك الهالكي وياهم",0
خيي وعلي شعب متصيرله جاره,0
خانع خره بكصته من شعب,0
شعنده جاي للحله ها اجه ايشوف الخراب والدمار والشوارع الجميله والمستشفيات والمدارس الحلوه والمتنزهات والساعه ها والشباب الي ميلحكون ع الشغل ماكو بطاله ها موبعيده اكو بعد ناس تافه تنتخبكم كافي 8سنوات خراب ودمار,0
كله لوكيه مثل صدام حسين من جان يبوس بجهال والناس كله تصفك اله من كتل سبايكر نسيتو بس صفكون كله ناس متخلفه كله عربان,0
انعل ابو المالكي لاابو الي راحله وصفكله,0
"اشتغلت رحمه الله 
عاد اشلون كله وزباله وحثاله امس علاوي البعثي واليوم الهالكي محد ينتخبكم بعد المرجعيه خلت خط احمر عليكم اكس",0
لاهله ولا مرحبه,0
الكلب ابن الكلب حيش السامع بيع الموصل الطائفي,0
هسه ليش تكبرون راس الزبايل  واحد عار قليل عليه  كافي لواكه كبر للمعدان وطاحظ خفاجه ع هلواكه وتف عليهم شكد حطوا بجيب الشيخ,0
نسيتو سبايكر نسيتو اولادكم لتنتخبو الي دخل داعش وعاث بالارض الفساد المالكي,0
"والله  الحكومه ماله علاقه الي صار بينه 
الشعب هو ايريد هيج الله وكيل",0
هههههههه شعب مترهمله جاره ابد كظه عمره يهوس جذب,0
زين لعد ليش تكتلت شباب العراق وقافلة الشهداء مو بسبب حكومة المالكي الرعنه وداعش وصل للمسيب وهمه نايمين لو ما سيد علي ينطي جهاد جان همه كلهم شردو خارج العراق,0
شكد سرسريه انعل ابوكم لابووو احزابكم ????????,0
الشعب العراقي اذا ينتخب نفس القنادر والله يستاهل قندره ع راسه,0
لوكية  كافي لواكة يا قنادر المالكي,0
هم تتلوكون لخره,0
هاذ مو شريف كواد ابن كواد,0
مااتشرف بي .....,0
لواكة جماعة سعدي الحلي,0
اللي هووس للمالكي جم لوكي مستفاد تلكا مزود راتبه وعنده بيت وسياره وخره عالعالم ياسبايكر لا فقراء يامرضى هذا الحجي واقع بهواي عالم لواكه في بابل واني من بابل واعرف هاي العالم الخونه المرتزقه ولحد يكول ليش الله غاضب علينه الشر يعم عالكل والله يكول بكتابه اتقو شر فتنة لاتصيبن الذين ظلمو منكم خاصه صدق الله مولانا والنعم بالله ماقصر...,0
انعل ابو المالكي الكلب ابن الكلب وصدك لو كال ابو المثل البزون يحب خناكه,0
غنم تعبد صنم,0
الكل عرف. بكذبه وما كان مالكي سبب مشاكل.,0
يعني معقولة اكو بعد مطايا تمشي ورآه .. خره بعقولكم يا سيبندية,0
اني بس اريد اعرف ..هو لازم يكون بخدمت الناس لو الناس لازم تكون بخدمته...بروح بالدم نفديك ياهو الجان..????????,0
لواكة من الشعب والهالكي هوة المستفاد حريمة والله الله يرحم العراق خلفنة عراق ايراني فاسد طز بالحكومة والقادة والسادة المعممين السياسين,0
لا هلا ولا مرحبا...شكولات شكولات بلوه وابتلينا بيهم ثلثين الشباب نامت بالتراب من وراهم ..حسبنا الله ونعم الوكيل,0
انعل ابوكم لابو كل واحد لوكي لابو المالكي,0
كبر طمه وطمهم كلهم شيعتهم قبل سنتهم,0
انعل. ابو هيج شعب جايف ياهو لي اجه صفكوله حيل تستاهلون لنفجارات وذبح,0
هههه الواكة لا دين لها,0
تستاهل ياشعب أكثر...عبيد,0
"هههههه. ها هسه منو جاي يدعمه مو العراقين 

وبعدين من يوكلهم ياا يكولون منريده ??",0
شعب فاشل,0
شعب لووووكي,0
منافقين,0
انعل ابوك لابو ينتخبك كواد حرامي طائفي مجرم حرب السرقات وسبايكر والسجون السريه وغسيل الاموال والملفات المخفيه والارصده اللي خارج العراق وهسه تكول حكومة اغلبيه,0
لو تجي الكعبة بعد محد ينتخبة الخايس ابن الخايس,0
شعب سخيف,0
المالكي وجماعتة جوة القندرة شلع شنو هالعبودية من كبر طمكم وطم المالكي وياكم يا عارات,0
لواكه مفرطه هاذا الي ديقتلكم يا نايمين,0
الله يطيح حضه وحض الهوسله وينتقم منهم,0
عمت عينه دمر العراق صار رمز للفساد . سلم ربع العراق الداعش,0
عجيب,0
ازبايل حثالة المجتمع,0
الشعب يصنع الطغاة مع الاسف والله مو سلم الموصل وشهداء سبايكر وانوب غريب,0
لعنة الله عليك وعلى من يريد إعادتك الى الحكم,0
هذوالي الوكيه مالكي زباله ابن زباله,0
الحله الدجاجه البيضاء ياهو اليجي يصعده مع الاحترامي للناس الطيبه,0
بايك الشعب يصفكله الشعب طركاعه احنه وعلي,0
لوكيه ماتصيرلهم جاره,0
الغريب الشعب يكول فساد ويرحون يهوسوله,0
همج رعاع اتباع كل ناعق ولكم شنو القدمه 8 بس القتل والنهب والسلب وهم وابنائهم متنعمين الى متى انتهم جهله,0
خره بجيتكم,0
اللواكه تقره 1000 ??????,0
تضلون لوكيه وياهو اليجي تصفكوله,0
لوكيه,0
#حراميه,0
دعايه انتخابية ويقشمر على عقول هؤلاء الجهله بلا عقول ( املطلطين لوكيه وعبدة البشر ),0
الدكتاتور لن يفلح,0
الله يحركه هوه دمر العراق,0
شعب لوكي,0
